FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
31121,Nebraska,Merrick,77.408322824,3.7906081086,4.6646644162,,73.88101983,10.6,10.464651003,23.7,31.6,3.0,38.68472,72297,High,80.591900312,100.0,0.4513217279,1.031592521,6.1637653127,1.0058027079,0.1289490651,90.444874275,1765,22.061662346,,86.199376947,14.015843998,,15.470494418,0.441014333,6.2,14.8,
31123,Nebraska,Morrill,73.988890678,3.8833477746,4.8198039652,,59.846301633,19.1,18.034791163,25.8,32.9,2.0,22.20249,62245,Low,77.989417989,100.0,0.5328596803,0.7992895204,14.853463588,2.1980461812,0.0,81.571936057,1041,,,80.105820106,9.9502487562,,10.781671159,1.1510453371,5.6,14.3,
31125,Nebraska,Nance,72.734214542,3.935100286,4.8439011663,,74.094707521,13.3,1.3202484244,26.6,32.7,,,61228,Low,78.67756315,100.0,0.7635919365,0.1832620648,2.7794746487,0.6719609041,0.0305436775,94.34941967,718,,,82.763744428,,,6.9230769231,0.2533248892,6.1,17.0,
31127,Nebraska,Nemaha,75.21880818,3.9547929266,5.0298486628,91.890243902,69.382716049,12.8,1.2583335659,27.4,32.8,6.0,42.39683,65868,High,70.590327169,100.0,1.4697569248,0.5935556812,3.3352176371,0.6500847937,0.0989259469,92.552289429,1620,,,81.294452347,7.7332044466,,8.5867620751,0.3165033911,7.4,16.1,
31129,Nebraska,Nuckolls,77.204014864,3.5566142299,4.6675849449,,73.150357995,15.2,13.555565367,24.9,30.0,5.0,122.10012,58951,Low,81.473336998,100.0,0.293040293,1.5384615385,3.9316239316,0.4151404151,0.0,92.698412698,838,,,83.947223749,,,4.3604651163,0.0,6.3,14.8,
31131,Nebraska,Otoe,78.416400198,3.6073437964,4.7390247097,86.695402299,69.9535646,9.1,19.6085386,24.4,30.0,12.0,134.68013,76448,High,80.165031917,55.882352941,1.0407101316,0.7407407407,9.0909090909,1.3223140496,0.1346801347,87.144168962,3661,,,92.059785147,19.824412348,14.983143963,10.935023772,2.0437763713,7.6,15.4,
31133,Nebraska,Pawnee,76.048711458,4.1346577408,4.983610719,,57.021276596,20.3,5.4235624279,28.0,33.2,1.0,,55574,Low,80.8727948,100.0,0.8359872611,0.3582802548,1.9506369427,0.3582802548,0.0,94.546178344,470,,,77.901578459,,,12.14953271,0.3385526873,7.3,17.1,
31135,Nebraska,Perkins,78.708919516,3.6485624768,4.4878006954,,70.281690141,11.6,7.3394660298,26.2,33.1,3.0,,71521,High,77.710843373,100.0,0.7513416816,0.2146690519,5.7602862254,0.5366726297,0.0715563506,92.164579606,710,,,88.037865749,,,10.572687225,0.8941877794,5.7,17.5,
31137,Nebraska,Phelps,78.585894987,3.6617624451,4.6162338064,91.642857143,66.986564299,10.2,4.5929504576,23.7,33.0,9.0,165.61775,70550,High,69.861220215,39.183764496,0.4526885282,0.4968532627,7.2098929005,1.0157888926,0.0441647345,90.151264216,2084,25.28165342,,83.320240901,16.789087093,22.241498187,12.285336856,1.9031759248,6.1,15.0,
31139,Nebraska,Pierce,79.355257861,3.6133475118,4.952833508,,84.002396645,10.2,9.7822576776,24.6,29.7,3.0,13.70051,78454,High,78.523959426,100.0,0.5206192629,0.3699136868,3.1237155775,0.6987258529,0.0,94.327990136,1669,,,86.813571179,10.759493671,,8.3916083916,1.2363850456,6.2,15.0,
