FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
44001,Rhode Island,Bristol,80.650718029,3.562180066,4.6846054126,92.629067245,78.207109737,7.8,12.093869358,17.9,33.1,102,256.69088,99802,High,73.264675592,1.1300769791,1.329220973,2.8614068252,4.3776738633,0.342254502,0.0676549597,89.334394588,10999,3.4819446661,22.069445188,92.01853759,1.4951035359,,14.137483787,1.1650087171,6.5,13.0,
44003,Rhode Island,Kent,78.168516735,3.96579474,5.398618972,86.361813695,71.850389334,10.5,5.5377584695,20.6,35.9,144,439.05230000000006,89914,Low,72.148522882,7.2492266513,2.5338922687,3.2169922582,7.452212193,0.5955230678,0.1138499982,84.542089469,45077,7.3936327067,41.252496862,91.578571134,6.9821833941,3.7135132351,14.672056876,0.6830970342,4.6,13.5,5.2047664703
44005,Rhode Island,Newport,82.08313906,3.3749781001,4.7938986382,89.098265896,78.436185133,14.2,4.6445771271,18.2,29.7,71,409.15164,99912,High,67.443210081,8.5027381105,3.5821643287,2.0922797977,6.7110411299,0.6620383624,0.1204790533,84.724210325,19964,4.8072878484,29.811472249,93.530647212,6.0712200817,3.6039932245,14.958958392,1.3612770542,6.0,11.9,
44007,Rhode Island,Providence,78.175582148,4.2895868346,5.4570080464,80.462952837,66.972634469,17.3,3.2619054569,25.4,38.0,636,586.5746300000001,75307,Low,56.622288065,5.1934116394,9.1410276788,4.4352610825,25.990932692,1.6625417225,0.3012344558,57.731205014,186512,7.2030396827,44.107341183,89.281690415,12.748597654,4.6481778678,17.855282664,6.4970549659,8.4,13.6,3.8362962155
44009,Rhode Island,Washington,80.299335934,3.6301101617,4.8443560085,90.241686942,79.803182902,11.1,7.5959773538,15.3,32.3,107,380.82196,101749,High,76.831002152,33.631651507,1.405579234,2.2941638073,3.9343909157,0.9024326445,0.0423135511,89.883214599,26014,7.2963040291,25.344740191,93.625115278,2.3492160768,5.7955214716,12.913060582,0.7981565057,4.0,11.0,2.7353619686
