FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
17101,Illinois,Lawrence,74.912550662,4.7223568444,5.6455964933,79.715189873,52.317128578,20.9,7.8899505194,27.5,39.6,3.0,594.07277,55411,Low,75.027705948,69.685863874,9.9102140012,0.6075744279,3.9019779923,0.58057112,0.0472557888,84.23681901,4402,17.348271108,,88.529737717,26.694045175,14.290168364,6.6972477064,1.08033241,8.6,20.6,
17103,Illinois,Lee,77.391920458,4.327436407,5.3920683357,87.983277592,59.577848389,13.9,5.8449932448,24.2,38.9,25.0,745.82516,66598,High,73.262591541,53.179089179,5.5149462174,0.9419385511,7.7702501931,0.481369228,0.0534854698,84.186129435,8812,13.835317793,13.787126763,85.510387087,11.605415861,8.2419361485,10.991857883,0.9297297297,9.3,18.5,
17105,Illinois,Livingston,75.358211922,4.3327219672,5.3699304928,86.797052154,54.134323321,13.8,6.4947943519,24.7,37.5,17.0,223.66931000000002,68544,High,73.908580813,64.595839732,3.7514156285,0.724801812,6.0928652322,0.4841449604,0.0311438279,87.828425821,8889,16.331277982,37.523804163,85.342821952,18.791558254,11.797222597,11.503811504,0.279528964,9.0,18.6,
17107,Illinois,Logan,76.728915274,4.2709682963,5.3762267299,90.193430657,58.728599495,17.1,7.2243540927,24.2,37.7,8.0,130.48206,64779,Low,69.295090811,50.012505806,7.4193548387,0.6814063066,3.6353751359,0.4059441827,0.0253715114,86.42261689,7126,13.980357598,14.29149894,85.398309657,18.453865337,9.1866948392,8.6778736938,0.1281471431,8.5,18.0,
17109,Illinois,McDonough,76.723635134,4.6195135821,5.717672019,78.780737705,70.542635659,21.2,9.8259858564,25.4,37.9,14.0,223.55526999999998,50487,Low,62.108843537,42.521477348,5.9838295018,2.4404784083,3.6066917545,0.4955475241,0.0186296062,85.934647342,5934,9.7828213657,,81.870748299,7.2763028515,,18.497109827,0.5726667698,8.3,18.5,
17111,Illinois,McHenry,79.472428098,3.5933112994,4.5879797608,93.909180211,71.619221729,7.6,6.411147683,20.1,31.0,140.0,277.49361,101205,High,82.578720697,14.089591882,1.7672634271,3.3542199488,16.443414322,0.6003836317,0.0617007673,76.907608696,76580,8.4211422493,18.627046687,95.11471774,6.4139860915,5.0482136766,11.110140242,1.6537446667,8.2,13.4,4.7733961154
17113,Illinois,McLean,78.517526472,3.8076345095,5.1039030113,88.400159744,78.978146405,9.0,8.7810538958,21.7,35.0,105.0,386.64405999999997,79622,High,65.216006486,21.55784597,8.8276881736,5.1894790573,6.5670818641,0.3872307719,0.0563244759,76.776714523,42922,7.1527248139,13.247974813,87.835881399,7.7373019399,8.5118191856,12.371134021,0.611772282,8.9,14.3,1.8418724363
17115,Illinois,Macon,74.624427296,4.4431034273,5.5404546214,80.945767196,60.210491285,22.6,8.4771070651,25.6,39.9,91.0,185.90132,61033,Low,69.845848525,17.030135195,18.335636389,1.3400801265,2.9595093,0.3091727888,0.0507003609,73.627859351,24039,12.637327919,28.99683967,85.057922186,25.472401245,17.841524597,11.903386109,0.3915825335,8.6,18.3,8.9620758483
17117,Illinois,Macoupin,75.058121488,4.4753271548,5.7466582133,82.722772277,58.942213516,17.0,4.2088218016,24.0,37.0,11.0,86.32832,70256,High,77.712122081,65.519158494,1.2676632287,0.4452723886,1.4289608796,0.4248262075,0.0363487664,95.290562952,10210,20.964959928,23.270128661,86.604325627,17.984428117,11.635348188,9.4900849858,0.1580859799,8.6,18.3,13.916314057
17119,Illinois,Madison,75.376217185,4.3409418943,5.4622647395,85.15200391,74.016596775,13.4,12.867651929,20.7,36.5,126.0,265.64974,73194,High,73.612469717,16.439165121,9.5215260017,1.0979935452,4.4045335526,0.3760199732,0.0673639021,82.502511874,67724,11.894444375,39.949986662,89.933720346,15.431170256,12.135775051,12.181826581,0.4481405956,10.9,14.7,9.1894897817
17121,Illinois,Marion,72.411380628,4.6589220512,5.8379818216,76.787941788,57.134850353,20.6,10.209779895,25.9,38.5,13.0,403.56665999999996,54774,Low,74.451988361,47.793474516,4.3547023696,0.6380716058,2.3505030949,0.4499222862,0.0272680173,90.319853843,8921,18.686884096,36.821165884,84.901390236,37.452677123,10.205506677,11.801242236,0.2577024396,8.9,20.1,8.4838533114
17123,Illinois,Marshall,76.306813338,4.414319254,5.6139005785,,58.291065158,15.8,4.3452305741,24.4,37.7,2.0,17.11889,70246,High,79.713940371,100.0,0.9757767697,0.5392450569,3.911666524,0.4536506034,0.0342377814,93.006933151,2563,22.142672621,31.746031746,83.72280419,19.335647,,9.2024539877,0.4337218758,8.9,18.9,
17125,Illinois,Mason,73.830929458,4.4815271704,5.6450343414,83.087557604,59.050655331,21.9,13.24330336,22.1,35.0,5.0,39.92654,62146,Low,80.556527826,100.0,0.7586041683,0.7665894754,1.6449732492,0.5030743432,0.0159706141,95.120977402,2823,22.593277962,,86.15680784,22.984441301,,8.5492227979,0.0,8.3,16.1,
17127,Illinois,Massac,73.538301983,4.8408718145,5.8648955353,68.203125,52.835629606,30.6,3.395242111,24.2,37.5,3.0,402.60596,58202,Low,79.022254652,52.883054556,6.3465339287,0.5709684503,2.90608301,0.6807700754,0.0146402167,87.109289217,3121,18.302727106,28.921237829,77.836556001,25.974025974,,9.3321134492,0.3453972068,8.7,17.6,
17129,Illinois,Menard,78.312275014,4.0946602654,5.4286554819,83.180379747,70.400858984,13.4,2.1440351881,21.6,36.6,4.0,50.19239999999999,80964,High,79.422521655,100.0,1.2129831019,0.4684624394,1.7400033462,0.3346160281,0.0418270035,94.671239752,2794,28.038038272,,89.297401347,10.804321729,16.437365419,5.8651026393,0.208423795,8.1,16.8,
17131,Illinois,Mercer,77.265103125,4.3815513821,5.6469205082,90.166666667,63.40974212,13.5,7.5076766865,22.1,36.0,2.0,25.82811,77098,High,82.722594729,100.0,0.8652418157,0.5811325628,3.7902757151,0.2389100536,0.0258281139,93.368631756,3490,13.799828882,,89.115858413,15.566625156,15.514098437,9.858044164,0.4440855874,8.5,16.4,
17133,Illinois,Monroe,79.617051286,3.5862109011,5.0419623278,93.346753247,81.813915288,4.5,4.9428579661,17.6,34.7,14.0,163.05747000000002,103032,High,83.796095445,41.499342143,0.6293446234,0.6179019939,2.0110421375,0.2259919329,0.0371885459,95.491603971,8523,6.6159170695,15.281173594,91.496746204,2.0375491195,7.4852023308,5.971810089,0.0362493958,8.4,12.4,
17135,Illinois,Montgomery,74.133372948,4.4578602749,5.5934625397,88.685661765,55.027499647,18.2,6.4791419532,24.4,36.1,11.0,83.14355,60599,Low,76.262760763,53.231052036,3.7956837653,0.5530853487,2.2448758269,0.3000397643,0.0614539276,92.180891443,7091,17.596251496,39.216152301,82.316910786,23.219205037,17.001501799,9.2866756393,0.2136031478,8.5,19.1,10.260586319
17137,Illinois,Morgan,76.063927579,4.5407988367,5.5497597757,77.328313253,51.844262295,17.4,13.359792533,23.6,38.5,15.0,130.67828,64268,Low,71.64952381,36.190186845,6.3939016801,0.8338518979,3.0398257623,0.4667081518,0.0591163659,87.324206596,7808,15.389613721,20.363488266,81.76,22.81259024,9.6473298,9.5563139932,0.1516618264,8.0,17.6,
17139,Illinois,Moultrie,74.982952193,4.4276711318,5.7071588748,93.464912281,54.309327037,13.3,0.6139706478,22.5,36.2,4.0,202.20332,72928,High,77.430436276,69.613107531,0.9203737275,0.3555989402,1.7919397574,0.320736299,0.0488076977,95.642169851,3388,17.662123576,,81.123325318,15.17911354,,9.5569070374,0.1175347095,8.6,17.3,
17141,Illinois,Ogle,77.791451891,4.1733060927,5.4272693286,90.290519878,66.556181637,12.0,4.031120999,24.5,37.0,29.0,185.31162,78109,High,74.510751389,67.872866301,1.2737735297,0.7119867356,12.119379694,0.4603530674,0.0799765922,84.48454111,12068,11.764442253,14.369129884,86.421841024,12.040725985,7.4605767418,11.266249398,1.504129183,9.4,18.5,8.6845930233
17143,Illinois,Peoria,75.267453864,4.2284637759,5.2907403363,82.958495146,72.006140142,22.1,13.190192876,24.6,38.3,240.0,308.70977999999997,62873,Low,66.987570387,16.942748721,19.083672745,4.3703841409,6.1539154879,0.5098218159,0.074360751,67.110014478,46253,10.607274374,27.639425025,87.9687054,26.318385871,17.536667832,14.671532847,1.1150734353,8.2,16.5,8.5557986871
17145,Illinois,Perry,75.394429268,4.8033702345,5.6180233897,87.419354839,51.632942847,24.4,9.2315742094,27.7,40.0,13.0,248.74409,62830,Low,78.93420065,71.673430413,8.2524508608,0.7023362435,3.8091986539,0.5121201775,0.0682826903,85.255816222,5634,19.05163674,22.494657519,85.288966725,20.352035204,11.502295667,9.8027127004,0.1061356515,8.8,21.3,
17147,Illinois,Piatt,78.415245968,3.8623633626,5.2156532751,92.70531401,72.354863031,8.0,1.5941169124,19.0,34.8,9.0,95.72813000000001,81611,High,85.403590717,64.103640617,0.9393322963,0.5923178174,1.5675481632,0.257269355,0.0538470743,95.303338519,3979,14.708936111,,87.155159831,9.256494476,,7.7786088257,0.2146735699,8.5,14.0,
17149,Illinois,Pike,74.610432594,4.557266188,5.6841903604,89.28057554,55.82305146,21.0,10.070562116,23.8,36.9,9.0,104.58792000000001,58733,Low,78.45227859,100.0,1.0319341793,0.3137637707,2.2312090364,0.320736299,0.0766978106,95.216845628,3323,24.234741434,,80.481513328,22.681110359,,11.207645526,0.1237533668,7.9,18.8,
17151,Illinois,Pope,75.682803238,4.6603740803,5.7730648328,,62.074074074,26.4,10.719006535,24.0,37.5,,53.95198,58093,Low,86.070381232,100.0,3.2101429728,0.5395198274,1.834367413,0.8902077151,0.0809279741,91.772322633,675,35.011553813,,73.020527859,27.823240589,,6.204379562,0.1405283867,8.6,18.1,
17153,Illinois,Pulaski,71.63570566,5.1166392307,5.9452077301,,36.028751123,35.4,16.100428858,29.4,42.7,,81.44981,50863,Low,67.508055854,100.0,29.138668296,0.5294237426,4.0521278762,0.9366727754,0.0610873549,62.329464468,1113,32.272812845,,56.766917293,13.586956522,,10.242587601,0.4975124378,8.6,21.3,
17155,Illinois,Putnam,79.776361093,3.9884650632,5.2638263614,,66.341463415,12.7,0.0477080038,20.5,35.4,1.0,,75469,High,80.711686211,100.0,0.6473655817,0.5754360726,6.6714619673,0.4135946772,0.0359647545,90.828987592,1230,25.207330292,,84.674484432,,,8.2608695652,0.3934794829,8.9,15.6,
17157,Illinois,Randolph,75.772556159,4.5498661632,5.6476384987,86.681415929,52.135135135,14.9,4.4954556051,24.5,38.5,14.0,157.63877,70526,High,76.8314626,78.987501243,8.1502599363,0.7613617307,3.981217508,0.4729163173,0.0838504109,85.628039577,7400,29.932923041,20.751193194,84.088767029,25.178504322,9.0061692259,7.3656845754,0.5278797413,8.3,18.4,
17159,Illinois,Richland,73.665738365,4.4626895309,5.5710805646,82.5,61.458046768,17.1,2.7143971909,22.3,37.2,9.0,522.98554,57119,Low,73.566630214,45.348763675,0.9943181818,0.826446281,2.0596590909,0.3615702479,0.0387396694,94.460227273,3635,24.580090127,,84.924230589,26.592252134,,9.012539185,1.1242803928,8.6,15.7,13.184079602
17161,Illinois,Rock Island,76.435559792,4.4917014089,5.1523434163,86.527227723,61.837047314,21.0,5.9855055832,22.5,36.8,70.0,299.49871,63457,Low,68.63152046,11.544044459,11.7406327,2.7238097935,14.449573763,0.684669631,0.0552267127,68.106573395,34599,8.9973817619,15.046679974,89.240423585,21.931110894,11.256523507,13.015899168,2.0655170108,8.1,14.1,5.811988038
17163,Illinois,St. Clair,74.132190766,4.1051635141,5.3742710716,86.137786383,69.448552715,17.3,12.993697077,21.9,38.8,150.0,189.22946000000002,66007,High,67.790032881,14.155788656,30.198232796,1.6233895577,5.1741309388,0.403556717,0.100391207,60.088121171,66262,14.739198982,36.054253814,88.129116349,18.827121231,24.334153801,13.174460432,0.4627236498,9.5,16.3,8.9741617964
17165,Illinois,Saline,72.45351822,4.7990632547,5.9139805987,83.397435897,69.523979957,24.3,6.4578285093,25.9,39.3,15.0,389.10506,53318,Low,74.850478469,65.150622686,3.1259563678,0.6251912736,2.2515629782,0.5421239015,0.0961832729,91.50526822,5588,16.324556365,30.177183176,75.897129187,30.2512808,19.660472193,12.967581047,0.1045929968,8.8,20.3,
17167,Illinois,Sangamon,76.787168546,4.057796058,5.1873506524,80.57459412,71.57481763,16.7,5.9575565853,22.7,36.9,235.0,323.01244,73004,High,70.614545023,18.884299415,13.811495108,2.3758210976,3.0120263992,0.2702968097,0.0366942132,77.884759498,48939,10.094205268,32.75315099,87.813501008,18.946962949,10.583967858,12.885501595,0.5827771447,7.6,16.2,9.1625512241
17169,Illinois,Schuyler,74.83251464,4.5752895943,5.545098081,87.5,54.885245902,14.2,6.2275330659,24.1,37.5,,133.66998,64444,Low,79.538799414,100.0,5.3170949057,0.3416010694,3.0447051834,0.2524877469,0.0148522204,90.316352295,1525,29.190992494,,87.518301611,12.977099237,,7.063197026,0.7483200977,7.9,18.0,
17171,Illinois,Scott,75.586975703,4.2722637451,5.4999720977,,59.69581749,17.0,19.82173184,20.3,35.2,,,67157,High,79.084645669,100.0,0.6581740977,0.2547770701,1.2951167728,0.2547770701,0.6369426752,95.668789809,1052,28.978787528,,82.874015748,14.069264069,,6.1696658098,0.0863371466,7.7,13.7,
17173,Illinois,Shelby,77.078188957,4.3216334586,5.5590412698,90.198863636,63.977197983,13.1,5.9708876093,25.2,36.9,5.0,48.61921,68618,High,78.533257533,76.5412101,0.6271878646,0.3840917931,1.3370283936,0.281991443,0.0437572929,96.368144691,4561,21.381798744,20.684497764,86.242183059,17.956499747,9.4140683838,9.5781071836,0.0202572673,8.7,19.7,
17175,Illinois,Stark,74.915533362,4.3567458931,5.5467375046,,65.746333046,16.4,19.693250713,22.9,37.7,,,69523,High,77.632153779,100.0,1.3798390188,0.6324262169,3.027980069,0.4791107704,0.0958221541,93.234955922,1159,31.678986272,,83.923110529,13.623978202,,10.398230088,0.5947660587,8.6,18.4,
