FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
20113,Kansas,McPherson,77.643835655,3.5385421714,4.883907906,90.129427793,73.887156223,8.5,8.3538466464,20.8,33.9,21.0,109.66734,78908,High,75.804460538,53.54862191,1.5353427935,0.9371572896,5.6993785517,0.6746203184,0.0797580672,89.4951979,7054,22.14599625,14.671692662,88.692288701,11.953833471,9.6097745135,9.7290640394,0.3741127933,7.6,15.1,
20115,Kansas,Marion,76.620388999,3.7452707823,4.9636560989,,63.483146067,12.3,10.092269993,21.7,31.5,2.0,76.98888,62268,Low,80.839727195,100.0,1.0778443114,0.6586826347,4.2857142857,1.000855432,0.0684345595,91.18905047,2314,19.239093839,,83.375959079,13.518320882,,5.8504875406,0.2407489969,7.9,14.2,
20117,Kansas,Marshall,76.595296012,3.817696164,5.1962236187,,52.242256126,11.2,12.877396761,24.7,36.1,6.0,90.60707000000001,64514,High,82.540843697,100.0,0.704721635,0.4429678848,2.798751636,0.7550588946,0.0302023558,93.405818987,2163,23.31579791,,84.345281639,12.851023322,26.507891195,10.073710074,0.3636363636,7.7,17.5,
20119,Kansas,Meade,74.057932419,3.845863203,5.2016634645,,63.748597082,13.3,16.495173703,26.4,35.9,,,71572,High,72.660427807,100.0,1.7642546663,0.9460496037,21.222193812,1.6619790335,0.0,73.868575812,891,62.835998045,,86.430481283,11.415525114,,5.8282208589,3.0245231608,6.6,17.1,
20121,Kansas,Miami,77.124281091,3.2192235673,4.6787830843,96.271712159,68.405177831,8.2,6.6664402167,19.7,33.3,20.0,167.04417,85620,High,77.616021283,75.382410576,1.231596829,0.8125707814,4.3516421291,0.7899207248,0.0509626274,90.900339751,7957,19.73662109,12.524808756,86.217853976,11.939173055,12.22985132,11.57120743,0.3173440742,8.1,13.4,
20123,Kansas,Mitchell,77.635615585,3.7328101389,5.1458481557,,80.017301038,13.6,8.8921329848,25.1,36.1,6.0,104.91345,60486,Low,70.003895598,100.0,0.3671970624,0.6644518272,3.2872879874,0.5770239552,0.1923413184,93.320510579,1156,,,83.716400467,10.228166798,,7.5664621677,0.1287237955,6.6,19.0,
20125,Kansas,Montgomery,72.210440145,4.2967734996,5.4031497243,88.826259947,60.156137054,19.8,10.245492145,27.7,38.8,7.0,232.26904,53379,Low,72.581772978,45.394778632,4.4589112798,0.9388903428,8.2439152054,3.6345197592,0.1537555614,78.438236064,6917,23.776945335,21.355201059,84.165954471,27.490039841,23.476710469,15.357561547,0.7498040285,9.1,21.0,
20127,Kansas,Morris,75.548926228,3.7372407983,5.068532418,,66.726618705,17.9,9.9469985178,25.4,34.8,3.0,74.99063000000001,65283,High,79.151660664,100.0,0.656167979,0.8811398575,4.4431946007,0.8998875141,0.0562429696,91.226096738,1112,,,84.953981593,,,10.021786492,0.2738654147,8.1,18.9,
20129,Kansas,Morton,74.000788392,3.8881179766,5.1498230478,88.0,56.335616438,19.2,9.4164019184,27.2,37.7,3.0,38.75969,58093,Low,78.421052632,100.0,1.1240310078,1.6279069767,25.813953488,2.5968992248,0.1550387597,68.527131783,584,58.914894757,,84.421052632,37.037037037,,4.7872340426,4.4383346426,5.9,17.6,
20131,Kansas,Nemaha,79.021064345,3.5268009897,5.154162171,96.535087719,78.861788618,8.6,8.8546768431,23.7,33.8,13.0,19.77457,74744,High,78.799110452,100.0,0.7712082262,0.2669566937,2.8277634961,0.8898556456,0.1285347044,94.037967174,2214,25.281964128,,85.322461082,11.488970588,,7.6826196474,0.0,7.9,18.0,
20133,Kansas,Neosho,73.881182459,3.9538707906,5.3468494326,89.386792453,66.313621653,19.5,5.2181477947,27.2,36.4,10.0,110.24642999999999,53085,Low,76.573869029,45.233903421,1.4850843061,0.7457846952,6.1608300908,1.504539559,0.0778210117,88.547341115,3399,16.152479406,,82.094273964,24.878173891,13.875398918,12.27929374,0.1422475107,8.7,19.1,
20135,Kansas,Ness,72.096895472,3.9104961698,5.1500062662,,66.527196653,13.1,9.7575259856,25.5,36.3,2.0,,64935,High,79.277730009,100.0,0.8785332315,0.2291825821,13.903743316,2.1008403361,0.0,83.002291826,478,,,88.993981083,,,3.4632034632,1.3265704253,,18.5,
20137,Kansas,Norton,78.756881524,3.8391257622,5.0202687425,,56.477345246,17.5,7.7475547224,25.1,36.3,4.0,112.57036000000001,57738,Low,81.429316641,100.0,3.8836772983,1.4634146341,6.0975609756,0.5253283302,0.0375234522,86.07879925,1567,42.444821732,,92.592592593,18.619934283,,11.570247934,0.6276971361,5.9,18.1,
20139,Kansas,Osage,73.666824192,3.7738509533,5.0115510412,92.977386935,57.900807382,13.4,5.0587945286,25.1,32.1,1.0,12.63903,69666,High,80.147752279,100.0,0.8720930233,0.4234074823,3.5831648129,0.8404954499,0.056875632,92.694641052,3468,20.77743751,,83.338572776,15.182481752,,9.2490118577,0.060148366,8.8,17.9,
