FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
10001,Delaware,Kent,75.084676846,4.0650666578,5.4096751928,88.717569413,62.760383387,16.2,6.4975288991,25.1,40.9,93,241.32062,72498,Low,70.97340585,26.471671863,28.513770556,2.4174214522,8.3166042289,0.7692753532,0.1285638261,56.579675324,46950,16.354263367,46.688707101,90.42582045,14.681559689,13.018639629,15.002997602,1.5700219447,7.3,15.2,5.8840011208
10003,Delaware,New Castle,77.067826738,3.5959405155,4.9382648041,88.398330926,69.083740021,14.6,6.0224370161,22.4,36.5,495,417.5654,86798,High,68.511682358,6.0942425257,26.16420552,6.418512527,11.891972236,0.5216110835,0.0824415132,52.889082462,154705,11.233387962,52.319467114,92.347371301,11.934199813,13.265785135,14.399082569,2.4636200939,8.3,14.2,4.4071518193
10005,Delaware,Sussex,77.094690802,3.7137367332,4.8970324197,86.176312764,55.844074322,17.1,6.8727678902,22.7,35.3,152,231.11165,78092,Low,81.267863544,37.581831509,10.784451385,1.4815433249,11.396954184,1.1714969887,0.1806389915,73.913983963,47792,15.354835746,47.375046637,89.952816021,26.609133405,10.176820182,13.701686122,3.2712222345,7.2,15.5,8.7969094923
